Date,High,Low,Open,Close,Volume,Adj Close,Change
2020-02-18,94.58000183105469,93.62999725341797,93.72000122070312,94.3499984741211,2.1727,94.3499984741211,0.6722121694539627
2020-02-19,94.58000183105469,93.73999786376953,94.2699966430664,93.87999725341797,1.0299,93.87999725341797,-0.4137046818035737
2020-02-20,94.6500015258789,93.62999725341797,93.87000274658203,94.58000183105469,1.319,94.58000183105469,0.7563641884505096
2020-02-21,91.68000030517578,89.2699966430664,91.20999908447266,90.18000030517578,3.9769,90.18000030517578,-1.1292608153004786
2020-02-24,90.12999725341797,88.5999984741211,89.45999908447266,88.88999938964844,2.3934,88.88999938964844,-0.6371559363487095
2020-02-25,89.4000015258789,88.0199966430664,89.19999694824219,88.25,2.3287,88.25,-1.065019036708508
2020-02-26,89.1500015258789,87.66999816894531,88.43000030517578,87.69000244140625,2.4552,87.69000244140625,-0.8368176650636282
2020-02-27,87.88999938964844,83.16999816894531,87.3499984741211,83.19000244140625,2.7526,83.19000244140625,-4.762445455505431
2020-02-28,81.27999877929688,77.80000305175781,81.26000213623047,78.81999969482422,5.3574,78.81999969482422,-3.002710284594435
2020-03-02,84.81999969482422,79.27999877929688,79.58999633789062,84.52999877929688,3.6154,84.52999877929688,6.206813253808946
2020-03-03,86.43000030517578,83.56999969482422,84.38999938964844,83.83999633789062,3.1297,83.83999633789062,-0.6517396086452368
2020-03-04,88.33999633789062,84.80999755859375,84.80999755859375,88.01000213623047,2.4151,88.01000213623047,3.7731454660470796
2020-03-05,88.08000183105469,86.06999969482422,86.6500015258789,87.58000183105469,2.2829,87.58000183105469,1.0732836570095468
2020-03-06,88.5,85.16000366210938,85.29000091552734,87.9000015258789,4.7054,87.9000015258789,3.0601484140404116
2020-03-09,89.93000030517578,83.5199966430664,85.55000305175781,88.66000366210938,5.3981,88.66000366210938,3.635301577336017
2020-03-10,91.52999877929688,87.4000015258789,89.41000366210938,89.4000015258789,4.0404,89.4000015258789,-0.011186820065759048
2020-03-11,88.0,84.69000244140625,87.56999969482422,86.5,4.1628,86.5,-1.2218792949104698
2020-03-12,86.01000213623047,78.43000030517578,80.62999725341797,83.79000091552734,6.073,83.79000091552734,3.9191414730891854
2020-03-13,89.16000366210938,84.0199966430664,86.33999633789062,88.06999969482422,5.6993,88.06999969482422,2.0037102505346938
2020-03-16,86.63999938964844,78.81999969482422,82.6500015258789,79.55000305175781,5.0373,79.55000305175781,-3.75075428540729
2020-03-17,94.62999725341797,81.41999816894531,81.41999816894531,93.87999725341797,5.432,93.87999725341797,15.303364486226515
2020-03-18,93.87999725341797,86.43000030517578,88.91000366210938,92.19999694824219,4.1176,92.19999694824219,3.700363458127832
2020-03-19,92.55999755859375,79.55999755859375,92.55999755859375,80.08999633789062,5.0821,80.08999633789062,-13.4723439386536
2020-03-20,81.5,71.06999969482422,81.23999786376953,72.58999633789062,4.9024,72.58999633789062,-10.647466461513206
2020-03-23,72.69000244140625,62.029998779296875,72.5,65.3499984741211,5.0179,65.3499984741211,-9.862071070177802
2020-03-24,71.20999908447266,64.58000183105469,67.5,70.51000213623047,3.3722,70.51000213623047,4.459262424045139
2020-03-25,74.45999908447266,67.80000305175781,69.3499984741211,70.93000030517578,3.1221,70.93000030517578,2.278301176378954
2020-03-26,76.7300033569336,70.19999694824219,70.62000274658203,75.91999816894531,2.771,75.91999816894531,7.504949329132953
2020-03-27,79.72000122070312,74.01000213623047,74.26000213623047,77.9000015258789,2.2915,77.9000015258789,4.901695778261404
2020-03-30,81.08999633789062,78.04000091552734,79.72000122070312,80.7300033569336,2.5572,80.7300033569336,1.2669369302119042
2020-03-31,80.0,77.33999633789062,79.75,78.0,3.3893,78.0,-2.19435736677116
2020-04-01,78.44000244140625,75.25,75.70999908447266,77.61000061035156,6.3525,77.61000061035156,2.509578059509681
2020-04-02,79.62999725341797,76.0,76.0,78.93000030517578,3.0218,78.93000030517578,3.8552635594418176
2020-04-03,78.93000030517578,76.98999786376953,78.22000122070312,77.9000015258789,3.9045,77.9000015258789,-0.4091021347868783
2020-04-06,83.0,79.56999969482422,80.70999908447266,81.05000305175781,2.6081,81.05000305175781,0.4212662261701942
2020-04-07,83.22000122070312,79.6500015258789,82.94000244140625,79.91999816894531,2.1733,79.91999816894531,-3.6411914438927684
2020-04-08,84.73999786376953,79.5199966430664,80.55999755859375,83.83000183105469,1.9747,83.83000183105469,4.059091821697939
2020-04-09,89.37000274658203,83.86000061035156,83.88999938964844,87.94000244140625,2.1119,87.94000244140625,4.827754298753232
2020-04-13,87.1500015258789,84.06999969482422,86.18000030517578,84.83999633789062,1.0959,84.83999633789062,-1.5548897221397184
2020-04-14,89.48999786376953,86.08000183105469,87.01000213623047,89.30000305175781,1.814,89.30000305175781,2.6318823805358815
2020-04-15,88.08000183105469,86.0999984741211,87.98999786376953,86.97000122070312,1.4257,86.97000122070312,-1.1592188519490767
2020-04-16,89.30999755859375,87.36000061035156,87.68000030517578,88.41000366210938,1.5945,88.41000366210938,0.8325768184224122
2020-04-17,90.0,87.6500015258789,89.52999877929688,89.55999755859375,1.2119,89.55999755859375,0.03350695823287779
