Date,High,Low,Open,Close,Volume,Adj Close,Change
2020-02-18,20.649999618530273,19.75,19.850000381469727,20.579999923706055,27.9619,20.511693954467773,3.6775794871913132
2020-02-19,21.040000915527344,20.399999618530273,20.809999465942383,21.0,20.1832,20.930299758911133,0.913025175077836
2020-02-20,21.309999465942383,20.719999313354492,20.940000534057617,20.770000457763672,16.5935,20.70106315612793,-0.8118437056267056
2020-02-21,21.610000610351562,21.170000076293945,21.450000762939453,21.440000534057617,19.956,21.368839263916016,-0.046621112010000375
2020-02-24,22.56999969482422,21.729999542236328,22.5,22.030000686645508,29.3542,21.956880569458008,-2.0888858371310763
2020-02-25,22.079999923706055,21.239999771118164,21.700000762939453,21.25,26.5117,21.17947006225586,-2.0737361618345704
2020-02-26,21.3799991607666,20.889999389648438,21.0,21.09000015258789,18.5507,21.020000457763672,0.4285721551804315
2020-02-27,21.450000762939453,19.68000030517578,21.3799991607666,19.780000686645508,28.2779,19.780000686645508,-7.483622717147591
2020-02-28,19.1299991607666,18.030000686645508,18.350000381469727,19.040000915527344,40.59,19.040000915527344,3.7602208158774553
2020-03-02,19.940000534057617,19.139999389648438,19.420000076293945,19.860000610351562,25.2958,19.860000610351562,2.265708199428522
2020-03-03,21.270000457763672,19.700000762939453,20.18000030517578,20.6200008392334,32.5183,20.6200008392334,2.1803792240021203
2020-03-04,21.049999237060547,20.15999984741211,21.0,20.549999237060547,23.3881,20.549999237060547,-2.142860775902158
2020-03-05,21.360000610351562,20.6299991607666,20.8799991607666,21.15999984741211,27.9166,21.15999984741211,1.3409995110135229
2020-03-06,21.829999923706055,20.420000076293945,21.520000457763672,21.229999542236328,28.0529,21.229999542236328,-1.3475878687666172
2020-03-09,20.899999618530273,19.899999618530273,20.510000228881836,19.93000030517578,23.6357,19.93000030517578,-2.8278884311727532
2020-03-10,20.43000030517578,19.09000015258789,20.049999237060547,19.8700008392334,23.0158,19.8700008392334,-0.8977476542464813
2020-03-11,19.899999618530273,18.510000228881836,19.530000686645508,18.790000915527344,22.0616,18.790000915527344,-3.7890411935529076
2020-03-12,18.0,15.470000267028809,16.969999313354492,16.8799991607666,33.5524,16.8799991607666,-0.5303485929847107
2020-03-13,17.610000610351562,15.0600004196167,17.450000762939453,15.670000076293945,31.1108,15.670000076293945,-10.20057655484977
2020-03-16,17.149999618530273,12.649999618530273,13.210000038146973,16.329999923706055,36.6206,16.329999923706055,23.618469920888348
2020-03-17,18.59000015258789,16.1299991607666,16.209999084472656,17.709999084472656,32.0587,17.709999084472656,9.253547715723379
2020-03-18,17.979999542236328,15.449999809265137,17.079999923706055,15.880000114440918,30.2574,15.880000114440918,-7.0257600387902
2020-03-19,17.84000015258789,14.0,15.529999732971191,16.079999923706055,22.99,16.079999923706055,3.5415338067725615
2020-03-20,17.0,15.539999961853027,16.65999984741211,15.880000114440918,20.1709,15.880000114440918,-4.6818711891666265
2020-03-23,17.8700008392334,16.3700008392334,16.399999618530273,16.93000030517578,33.8011,16.93000030517578,3.2317115791067628
2020-03-24,19.770000457763672,18.1299991607666,18.780000686645508,19.5,34.5795,19.5,3.8338620182611867
2020-03-25,19.729999542236328,18.420000076293945,19.18000030517578,19.110000610351562,30.9619,19.110000610351562,-0.3649619067280678
2020-03-26,20.18000030517578,18.709999084472656,19.540000915527344,19.579999923706055,24.2631,19.579999923706055,0.20470320524358815
2020-03-27,19.780000686645508,18.959999084472656,19.100000381469727,19.239999771118164,22.45,19.239999771118164,0.7329810829965265
2020-03-30,19.6299991607666,18.780000686645508,19.200000762939453,19.290000915527344,22.5119,19.290000915527344,0.4687507761021147
2020-03-31,19.170000076293945,18.270000457763672,18.860000610351562,18.31999969482422,19.2944,18.31999969482422,-2.863207306742912
2020-04-01,19.18000030517578,18.260000228881836,18.40999984741211,18.8700008392334,18.0731,18.8700008392334,2.498647450483012
2020-04-02,20.6299991607666,18.969999313354492,19.100000381469727,19.850000381469727,24.9176,19.850000381469727,3.9267014922556154
2020-04-03,20.3700008392334,19.739999771118164,19.739999771118164,19.950000762939453,14.2266,19.950000762939453,1.0638348239929774
2020-04-06,21.1299991607666,20.229999542236328,20.5,20.549999237060547,17.4491,20.549999237060547,0.24389871736852134
2020-04-07,20.6299991607666,19.860000610351562,20.489999771118164,20.309999465942383,16.4998,20.309999465942383,-0.8784788052047812
2020-04-08,20.56999969482422,19.979999542236328,20.18000030517578,20.40999984741211,11.5995,20.40999984741211,1.1397400334891852
2020-04-09,22.56999969482422,20.709999084472656,20.90999984741211,22.510000228881836,31.7774,22.510000228881836,7.651843104473996
2020-04-13,24.760000228881836,22.25,22.5,24.3700008392334,32.9868,24.3700008392334,8.311114841037327
2020-04-14,25.049999237060547,23.84000015258789,24.299999237060547,24.43000030517578,33.1992,24.43000030517578,0.5349838362009758
2020-04-15,24.690000534057617,23.450000762939453,23.739999771118164,24.469999313354492,20.3422,24.469999313354492,3.074977039908981
2020-04-16,25.110000610351562,24.360000610351562,24.5,25.0,19.3004,25.0,2.0408163265306123
2020-04-17,24.649999618530273,23.149999618530273,23.440000534057617,24.540000915527344,28.5133,24.540000915527344,4.692834285014025
