Date,High,Low,Open,Close,Volume,Adj Close,Change
2020-03-26,24.219999313354492,22.3799991607666,24.170000076293945,23.049999237060547,270.451784,23.049999237060547,-4.633847065362241
2020-03-27,23.139999389648438,20.8799991607666,23.079999923706055,21.84000015258789,250.723427,21.84000015258789,-5.372616010472898
2020-03-29,20.93000030517578,19.920000076293945,20.93000030517578,20.280000686645508,3.327282,20.280000686645508,-3.105588194232061
2020-03-30,20.860000610351562,19.270000457763672,20.489999771118164,20.479999542236328,330.406475,20.479999542236328,-0.04880541236477629
2020-03-31,21.889999389648438,20.010000228881836,21.290000915527344,20.280000686645508,291.017478,20.280000686645508,-4.744012143960111
2020-04-01,21.549999237060547,19.899999618530273,20.549999237060547,21.190000534057617,287.464316,21.190000534057617,3.1143616581886335
2020-04-02,27.3799991607666,21.219999313354492,21.25,24.770000457763672,437.15154,24.770000457763672,16.564708036534924
2020-04-03,29.1299991607666,23.68000030517578,24.110000610351562,29.0,459.93547,29.0,20.282037602060157
2020-04-06,28.239999771118164,25.90999984741211,27.350000381469727,26.829999923706055,383.195654,26.829999923706055,-1.9012813547014957
2020-04-07,27.239999771118164,23.540000915527344,26.34000015258789,26.079999923706055,0.686575,26.079999923706055,-0.9870927387078663
2020-04-08,26.610000610351562,23.739999771118164,24.920000076293945,26.40999984741211,281.838965,26.40999984741211,5.97913228955236
2020-04-09,28.360000610351562,22.56999969482422,25.950000762939453,23.190000534057617,390.788314,23.190000534057617,-10.635838719602413
2020-04-12,24.739999771118164,22.030000686645508,24.600000381469727,23.190000534057617,4.891149,23.190000534057617,-5.731706607916195
2020-04-13,24.0,22.299999237060547,23.8700008392334,22.920000076293945,351.557434,22.920000076293945,-3.9798941329654474
2020-04-14,22.799999237060547,19.950000762939453,22.709999084472656,20.860000610351562,278.725912,20.860000610351562,-8.146184714670374
2020-04-15,20.6200008392334,19.200000762939453,20.610000610351562,20.290000915527344,237.443066,20.290000915527344,-1.5526428207066425
2020-04-16,20.399999618530273,19.420000076293945,20.010000228881836,19.899999618530273,147.19504,19.899999618530273,-0.5497281813759848
2020-04-17,19.75,17.309999465942383,19.709999084472656,18.1200008392334,111.353145,18.1200008392334,-8.06696255248354
